
                             FromFieldDataUVAR
                             M18atpartinstance
                             PART-1-1element10
                  X             4828centroid  

                0.                 0.         
                1.E-03             0.         
                2.E-03             0.         
                3.5E-03            0.         
                5.75E-03           0.         
                6.59375E-03        0.         
                7.85938E-03        0.         
                8.33398E-03        0.         
                8.51196E-03        0.         
                8.77893E-03        0.         
                9.0459E-03         0.         
                9.31287E-03        0.         
                9.57983E-03        0.         
                9.8468E-03         0.         
               10.2473E-03         0.         
               10.8479E-03         0.         
               11.7489E-03         0.         
               13.1005E-03         0.         
               15.1278E-03         0.         
               18.1687E-03         0.         
               22.7301E-03         0.         
               23.8704E-03         0.         
               25.0108E-03         0.         
               26.7213E-03         0.         
               29.2871E-03         0.         
               33.1358E-03         0.         
               38.9088E-03       -23.6294E-39 
               47.5683E-03      -138.773E-39  
               60.5576E-03      -224.909E-39  
               80.0415E-03      -392.917E-39  
              109.267E-03       -732.237E-39  
              153.106E-03         -1.43766E-36
              218.864E-03         -2.93779E-36
              317.502E-03         -6.18248E-36
              417.502E-03        -10.6902E-36 
              517.502E-03        -16.4246E-36 
              617.502E-03        -23.3855E-36 
              717.502E-03        -31.573E-36  
              817.502E-03        -40.9872E-36 
              917.502E-03        -51.6279E-36 
                1.               -61.3296E-36 
                1.               -61.3296E-36 
                1.001              1.30393    
                1.002              2.61679    
                1.0035             4.61269    
                1.00575            7.66792    
                1.00912           12.3886     
                1.01419           19.7839     
                1.02178           31.6038     
                1.03317           51.0381     
                1.05026           84.2573     
                1.07589          144.037      
                1.11433          258.551      
                1.172            493.558      
                1.25849            1.00718E+03
                1.35849            1.87018E+03
                1.45849            3.05583E+03
                1.55849            4.61057E+03
                1.65849            6.61797E+03
                1.75849            9.25517E+03
                1.85849           15.2652E+03 
                1.86474           16.207E+03  
                1.86631           16.4729E+03 
                1.86865           17.0208E+03 
                1.87216           18.28E+03   
                1.87568           11.8255E+03 
                1.87656            6.83358E+03
                1.87744         -591.887      
                1.87876          -17.1488E+03 
                1.87925          -24.8304E+03 
                1.87999          -37.3912E+03 
                1.8811           -56.1946E+03 
                1.88152          -62.47E+03   
                1.88215          -70.1955E+03 
                1.88309          -77.1057E+03 
                1.88449          -78.1295E+03 
                1.88661          -70.4485E+03 
                1.88977          -58.8876E+03 
                1.89294          -52.2356E+03 
                1.89611          -48.8968E+03 
                1.90086          -46.7695E+03 
                1.90799          -45.9676E+03 
                1.91868          -46.6263E+03 
                1.93471          -48.6877E+03 
                1.95877          -51.6633E+03 
                1.98282          -54.0829E+03 
                2.               -55.5649E+03 
                2.               -55.5649E+03 
                2.025            -55.2783E+03 
                2.05             -53.9832E+03 
                2.075            -52.5532E+03 
                2.1              -51.1119E+03 
                2.1375           -48.9538E+03 
                2.19375          -45.7295E+03 
                2.27813          -40.9191E+03 
                2.37812          -35.2519E+03 
                2.47813          -29.6123E+03 
                2.57813          -23.9878E+03 
                2.67812          -18.3638E+03 
                2.77813          -12.722E+03  
                2.87812           -7.0375E+03 
                2.97813           -1.27536E+03
                3.                51.9123E-12 




