
                             FromFieldDataUVAR
                             M18atpartinstance
                             PART-1-1element10
                  X             4840centroid  

                0.                 0.         
                1.E-03             0.         
                2.E-03             0.         
                3.5E-03            0.         
                5.75E-03           0.         
                6.59375E-03        0.         
                7.85938E-03        0.         
                8.33398E-03        0.         
                8.51196E-03        0.         
                8.77893E-03        0.         
                9.0459E-03         0.         
                9.31287E-03        0.         
                9.57983E-03        0.         
                9.8468E-03         0.         
               10.2473E-03         0.         
               10.8479E-03         0.         
               11.7489E-03         0.         
               13.1005E-03         0.         
               15.1278E-03         0.         
               18.1687E-03         0.         
               22.7301E-03         0.         
               23.8704E-03         0.         
               25.0108E-03         0.         
               26.7213E-03         0.         
               29.2871E-03         0.         
               33.1358E-03         0.         
               38.9088E-03         0.         
               47.5683E-03       -54.7199E-39 
               60.5576E-03       -88.6844E-39 
               80.0415E-03      -154.932E-39  
              109.267E-03       -366.03E-39   
              153.106E-03       -718.656E-39  
              218.864E-03         -1.46854E-36
              317.502E-03         -3.09049E-36
              417.502E-03         -5.34382E-36
              517.502E-03         -8.2103E-36 
              617.502E-03        -11.6899E-36 
              717.502E-03        -15.7827E-36 
              817.502E-03        -20.4886E-36 
              917.502E-03        -25.8077E-36 
                1.               -30.6574E-36 
                1.               -30.6574E-36 
                1.001              1.30393    
                1.002              2.61679    
                1.0035             4.61268    
                1.00575            7.66791    
                1.00912           12.3886     
                1.01419           19.7839     
                1.02178           31.6038     
                1.03317           51.038      
                1.05026           84.2572     
                1.07589          144.037      
                1.11433          258.551      
                1.172            493.558      
                1.25849            1.00718E+03
                1.35849            1.87018E+03
                1.45849            3.05583E+03
                1.55849            4.61058E+03
                1.65849            6.61797E+03
                1.75849            9.25517E+03
                1.85849           15.2652E+03 
                1.86474           16.207E+03  
                1.86631           16.4729E+03 
                1.86865           17.0208E+03 
                1.87216           18.28E+03   
                1.87568           11.8257E+03 
                1.87656            6.83357E+03
                1.87744         -595.558      
                1.87876          -17.1171E+03 
                1.87925          -24.7721E+03 
                1.87999          -37.2406E+03 
                1.8811           -55.5327E+03 
                1.88152          -61.6951E+03 
                1.88215          -69.358E+03  
                1.88309          -76.6864E+03 
                1.88449          -79.1152E+03 
                1.88661          -71.3499E+03 
                1.88977          -58.9226E+03 
                1.89294          -52.2473E+03 
                1.89611          -48.9096E+03 
                1.90086          -46.7723E+03 
                1.90799          -45.9666E+03 
                1.91868          -46.625E+03  
                1.93471          -48.6869E+03 
                1.95877          -51.6628E+03 
                1.98282          -54.0829E+03 
                2.               -55.5653E+03 
                2.               -55.5653E+03 
                2.025            -55.279E+03  
                2.05             -53.9833E+03 
                2.075            -52.5532E+03 
                2.1              -51.1119E+03 
                2.1375           -48.9538E+03 
                2.19375          -45.7295E+03 
                2.27813          -40.9191E+03 
                2.37812          -35.2519E+03 
                2.47813          -29.6123E+03 
                2.57813          -23.9878E+03 
                2.67812          -18.3638E+03 
                2.77813          -12.722E+03  
                2.87812           -7.0375E+03 
                2.97813           -1.27536E+03
                3.                51.9123E-12 




