
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             5050centroid  

                0.                10.1838E-12 
                1.E-03           235.294E-03  
                2.E-03           845.825E-03  
                3.5E-03            2.09289    
                5.75E-03           4.69841    
                6.59375E-03        5.93355    
                7.85938E-03        8.04611    
                8.33398E-03        8.89865    
                8.51196E-03        9.21604    
                8.77893E-03        9.64062    
                9.0459E-03        10.1591     
                9.31287E-03       10.7381     
                9.57983E-03       11.2755     
                9.8468E-03        11.8046     
               10.2473E-03        12.227      
               10.8479E-03        12.4252     
               11.7489E-03        12.6799     
               13.1005E-03        13.0966     
               15.1278E-03        13.7988     
               18.1687E-03        14.9989     
               22.7301E-03        17.0026     
               23.8704E-03        17.5064     
               25.0108E-03        18.0248     
               26.7213E-03        18.8148     
               29.2871E-03        20.0182     
               33.1358E-03        21.8473     
               38.9088E-03        24.6053     
               47.5683E-03        28.7027     
               60.5576E-03        34.6714     
               80.0415E-03        43.2254     
              109.267E-03         55.9889     
              153.106E-03         76.9533     
              218.864E-03        112.604      
              317.502E-03        179.174      
              417.502E-03        266.336      
              517.502E-03        376.388      
              617.502E-03        512.084      
              717.502E-03        676.032      
              817.502E-03        870.778      
              917.502E-03          1.09878E+03
                1.                 1.31383E+03
                1.                 1.31383E+03
                1.001              1.31617E+03
                1.002              1.31893E+03
                1.0035             1.32326E+03
                1.00575            1.32984E+03
                1.00912            1.33982E+03
                1.01419            1.35494E+03
                1.02178            1.37796E+03
                1.03317            1.41323E+03
                1.05026            1.46778E+03
                1.07589            1.55326E+03
                1.11433            1.68975E+03
                1.172              1.91376E+03
                1.25849            2.29767E+03
                1.35849            2.82668E+03
                1.45849            3.46978E+03
                1.55849            4.26207E+03
                1.65849            5.26739E+03
                1.75849            6.63191E+03
                1.85849           10.733E+03  
                1.86474           11.9108E+03 
                1.86631           12.3126E+03 
                1.86865           13.3119E+03 
                1.87216           18.63E+03   
                1.87568           38.5454E+03 
                1.87656           44.5478E+03 
                1.87744           50.1015E+03 
                1.87876           55.1307E+03 
                1.87925           55.3328E+03 
                1.87999           53.3709E+03 
                1.8811            46.0383E+03 
                1.88152           42.4226E+03 
                1.88215           36.8074E+03 
                1.88309           29.5632E+03 
                1.88449           23.564E+03  
                1.88661           21.4729E+03 
                1.88977           19.5736E+03 
                1.89294           16.4407E+03 
                1.89611           13.4481E+03 
                1.90086           10.1176E+03 
                1.90799            6.85617E+03
                1.91868            4.18598E+03
                1.93471            2.70325E+03
                1.95877            2.48538E+03
                1.98282            2.81388E+03
                2.                 3.09096E+03
                2.                 3.09096E+03
                2.025              3.54398E+03
                2.05               3.51164E+03
                2.075              3.36003E+03
                2.1                3.19882E+03
                2.1375             2.96358E+03
                2.19375            2.63044E+03
                2.27813            2.1765E+03 
                2.37812            1.71153E+03
                2.47813            1.32776E+03
                2.57813            1.02705E+03
                2.67812          809.906      
                2.77813          674.965      
                2.87812          617.409      
                2.97813          627.759      
                3.               637.898      




