
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             6181centroid  

                0.                12.9612E-12 
                1.E-03           596.099E-03  
                2.E-03             1.89167    
                3.5E-03            3.86479    
                5.75E-03           7.30035    
                6.59375E-03        8.96376    
                7.85938E-03       11.9825     
                8.33398E-03       13.2689     
                8.51196E-03       13.7616     
                8.77893E-03       14.4669     
                9.0459E-03        15.2911     
                9.31287E-03       16.1762     
                9.57983E-03       16.9979     
                9.8468E-03        17.8102     
               10.2473E-03        18.4614     
               10.8479E-03        18.7643     
               11.7489E-03        19.1441     
               13.1005E-03        19.746      
               15.1278E-03        20.7235     
               18.1687E-03        22.3143     
               22.7301E-03        24.7078     
               23.8704E-03        25.3034     
               25.0108E-03        25.9165     
               26.7213E-03        26.845      
               29.2871E-03        28.2473     
               33.1358E-03        30.3585     
               38.9088E-03        33.5259     
               47.5683E-03        38.2829     
               60.5576E-03        45.5186     
               80.0415E-03        56.9827     
              109.267E-03         75.2847     
              153.106E-03        100.492      
              218.864E-03        146.039      
              317.502E-03        235.451      
              417.502E-03        355.587      
              517.502E-03        509.029      
              617.502E-03        699.356      
              717.502E-03        930.138      
              817.502E-03          1.20495E+03
              917.502E-03          1.52739E+03
                1.                 1.8318E+03 
                1.                 1.8318E+03 
                1.001              1.83458E+03
                1.002              1.83763E+03
                1.0035             1.84207E+03
                1.00575            1.84863E+03
                1.00912            1.85846E+03
                1.01419            1.87326E+03
                1.02178            1.89559E+03
                1.03317            1.92938E+03
                1.05026            1.98071E+03
                1.07589            2.05908E+03
                1.11433            2.17981E+03
                1.172              2.36826E+03
                1.25849            2.6689E+03 
                1.35849            3.04519E+03
                1.45849            3.4525E+03 
                1.55849            3.8892E+03 
                1.65849            4.35158E+03
                1.75849            4.83274E+03
                1.85849            5.24376E+03
                1.86474            5.23838E+03
                1.86631            5.23537E+03
                1.86865            5.22495E+03
                1.87216            5.26084E+03
                1.87568            6.85034E+03
                1.87656            7.78642E+03
                1.87744            9.15467E+03
                1.87876           12.1563E+03 
                1.87925           13.5938E+03 
                1.87999           16.1426E+03 
                1.8811            20.847E+03  
                1.88152           22.8848E+03 
                1.88215           26.1494E+03 
                1.88309           30.9566E+03 
                1.88449           35.7759E+03 
                1.88661           40.4819E+03 
                1.88977           45.2088E+03 
                1.89294           43.642E+03  
                1.89611           38.1483E+03 
                1.90086           28.7654E+03 
                1.90799           17.3163E+03 
                1.91868            8.23613E+03
                1.93471            5.35264E+03
                1.95877            4.61774E+03
                1.98282            3.25248E+03
                2.                 2.42113E+03
                2.                 2.42113E+03
                2.025              1.08042E+03
                2.05               1.11815E+03
                2.075              1.08973E+03
                2.1                1.05234E+03
                2.1375           998.239      
                2.19375          925.069      
                2.27813          833.368      
                2.37812          752.066      
                2.47813          699.424      
                2.57813          674.098      
                2.67812          674.406      
                2.77813          698.164      
                2.87812          742.419      
                2.97813          803.035      
                3.               817.913      




